sourcedb	sourcedb_version	method	labnr	c14age	c14std	c13val	site	sitetype	feature	period	culture	material	species	region	country	lat	lon	shortref	source_label	mat_group	species_group	dna_status
present datasets	25.04.2025		Hd-22538	3559	30		Hisarlik (Troy)	settlement	phase V, x7. 368			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16668	3560	36		Hisarlik (Troy)	settlement	phase V, D20. 472			wood		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-28867	3570	24		Hisarlik (Troy)	settlement	Troy IV burial 2, HI 25/26. 154			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Hd-18913	3575	34		Hisarlik (Troy)	settlement	phase Late IV?, K8. 727			grain		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		T-168	3575	100		Hisarlik (Troy)	settlement	phase Late IV, A 4/5			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-29188	3588	25		Hisarlik (Troy)	settlement	Troy IV burial 2, HI 25/26. 154			tooth	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Hd-14440	3594	32		Hisarlik (Troy)	settlement	V-VI?			grain	Cerealia	Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-29190	3599	24		Hisarlik (Troy)	settlement	Troy IV burial 1, HI 25/26. 153			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Hd-14527	3606	62		Hisarlik (Troy)	settlement	V-VI?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1130	3615	100		Hisarlik (Troy)	settlement	Inv.Nr.9691			grain	Cerealia	Çanakkale	Turkey	39.9575	26.2389	TAY Project; CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-29191	3624	25		Hisarlik (Troy)	settlement	Troy IV burial 1, HI 25/26. 153			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Bln-1234	3635	60		Hisarlik (Troy)	settlement	Inv.Nr.9483; Probe 9483			plant remains (charred)	Pisum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8007	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-15406	3645	60		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23695	3663	20		Hisarlik (Troy)	settlement	phase Proto-IV. 4-6, A5/6, 777			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1235	3665	60		Hisarlik (Troy)	settlement	Inv.Nr.9493; Probe 9493			plant remains (charred)	Pisum sativum,Vicia faba,Ervum ervilia,Triticum monococcum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8008	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Bln-1236	3700	100		Hisarlik (Troy)	settlement	Inv.Nr.9475; Probe 9475			plant remains (charred)	Pisum sativum,Triticum monococcum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8001	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-14490	3701	126		Hisarlik (Troy)	settlement	V			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1238	3710	80		Hisarlik (Troy)	settlement	Inv.Nr.9480; Probe 9480			plant remains (charred)	Ervum ervilia	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8004	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-17706	3713	44		Hisarlik (Troy)	settlement	phase Proto-IV.3, D8, 1768			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-19853	3718	22		Hisarlik (Troy)	settlement	phase IV.1, G6. 217			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-21475	3722	33		Hisarlik (Troy)	settlement	phase IV, z5. 52			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1237	3730	100		Hisarlik (Troy)	settlement	Inv.Nr.9481; Probe 9481			plant remains (charred)	Pisum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8005	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Bln-1132	3735	60		Hisarlik (Troy)	settlement	Inv.Nr.9474			plant remains	Pisum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7752	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		KN-131	3750	95		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15267	3751	25		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15407	3755	40		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1310	3760	60		Hisarlik (Troy)	settlement	Inv.Nr.9475					Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; Manning 1995	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Hd-16831	3767	53		Hisarlik (Troy)	settlement	phase Proto-IV.6, D8, 832			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-24052	3768	34		Hisarlik (Troy)	settlement	phase V.4, A5/6. 477			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23779	3769	37		Hisarlik (Troy)	settlement	phase Proto-IV.3, A5/6, 921			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17859	3783	30		Hisarlik (Troy)	settlement	phase Proto-IV.4, D8, 1206			seeds	Pisum	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-13931	3786	55		Hisarlik (Troy)	settlement	Ic-d			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15408	3790	35		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-24080	3791	39		Hisarlik (Troy)	settlement	phase V.5, A5/6. 269			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15266	3792	31		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12136	3795	26		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12137	3796	41		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20174	3797	25		Hisarlik (Troy)	settlement	phase IIg?, G6. 1056			grain		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Bln-1129	3800	60		Hisarlik (Troy)	settlement	Inv.Nr.9474; Probe 9474			plant remains (charred)	Pisum	Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8000	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-12120	3815	35		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16733	3815	42		Hisarlik (Troy)	settlement				charcoal		Çanakkale	Turkey	39.9575	26.2389	Horejs 2014	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-19856	3819	35		Hisarlik (Troy)	settlement	phase IV.1, G6. 172			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20404	3819	27		Hisarlik (Troy)	settlement	phase IIg, G6. 1087			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-21510	3819	30		Hisarlik (Troy)	settlement	phase IIg, G6.1155			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17711	3827	28		Hisarlik (Troy)	settlement	phase Proto-IV.3, D8, 1493			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13823	3829	33		Hisarlik (Troy)	settlement	III-IV			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-22684	3831	53		Hisarlik (Troy)	settlement	phase V.4, A5/6. 545			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-21452	3832	38		Hisarlik (Troy)	settlement	phase IV, z5. 92			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20039	3834	55		Hisarlik (Troy)	settlement	phase III.1, G6. 558			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23658	3834	33		Hisarlik (Troy)	settlement	phase V.2, A5/6. 717			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12109	3838	39		Hisarlik (Troy)	settlement	IV?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-19844	3838	24		Hisarlik (Troy)	settlement	phase III.1, G6. 533			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17937	3839	38		Hisarlik (Troy)	settlement	phase Proto-IV.5, D8, 1150			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20749	3844	38		Hisarlik (Troy)	settlement	phase IV, z5. 74			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1239	3845	70		Hisarlik (Troy)	settlement	Probe 9482			charcoal		Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8006	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17916	3849	37		Hisarlik (Troy)	settlement	phase Proto-IV.3, D8, 1704			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16833	3851	25		Hisarlik (Troy)	settlement	phase Proto-IV.5, D8, 924			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17841	3859	41		Hisarlik (Troy)	settlement	phase Proto-IV.4, D8, 1206			seeds	Pisum	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-20414	3860	40		Hisarlik (Troy)	settlement	phase IIg, G6. 1054			grain		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-21474	3865	33		Hisarlik (Troy)	settlement	phase IV-V, z5. 136			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23761	3871	60		Hisarlik (Troy)	settlement	phase Proto-IV. 4-6, A5/6, 905			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23775	3876	52		Hisarlik (Troy)	settlement	phase V.3, A5/6. 778			charcoal/bone/shell		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Indeterminate	Chronometric Only
present datasets	25.04.2025		Hd-17187	3881	56		Hisarlik (Troy)	settlement	phase Proto-IV.5, D8, 853			grain		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-14022	3890	33		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15268	3892	37		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12127	3899	42		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1106	3900	90		Hisarlik (Troy)	settlement	Inv.Nr.9479; Probe 9479			charcoal		Çanakkale	Turkey	39.9575	26.2389	Quitta 1978; TAY Project; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/8003	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17861	3903	34		Hisarlik (Troy)	settlement	phase Proto-IV.3, D8, 1843			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23697	3905	33		Hisarlik (Troy)	settlement	phase II, A7. 1416			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12126	3917	38		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-19822	3931	23		Hisarlik (Troy)	settlement	phase IIa, F4. 68			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16252	3932	46		Hisarlik (Troy)	settlement	phase II, E4. 701			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16734	3932	46		Hisarlik (Troy)	settlement	phase IIb2, E4.701			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-19823	3935	66		Hisarlik (Troy)	settlement	phase IIa, F4. 67			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-21451	3940	80		Hisarlik (Troy)	settlement	phase IV, z5. 65			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-23698	3946	28		Hisarlik (Troy)	settlement	phase V, A7. 1443			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13813	3954	49		Hisarlik (Troy)	settlement	I-i ;D2.275			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20040	3972	31		Hisarlik (Troy)	settlement	phase IIa, F4. 69			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13930	3974	43		Hisarlik (Troy)	settlement	III			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13862	3986	38		Hisarlik (Troy)	settlement	Ig-h			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14572	3988	32		Hisarlik (Troy)	settlement	IIg			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12099	3993	90		Hisarlik (Troy)	settlement	IV?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-20817	3998	29		Hisarlik (Troy)	settlement	phase IIg, G6. 1131			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16830	4010	66		Hisarlik (Troy)	settlement	phase Proto-IV.4-5, D8, 644			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-17664	4011	28		Hisarlik (Troy)	settlement	phase IIb1, E3.39			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
